in_time,out_time,duration,parked,people_in_car,visited_jordan_pond,visited_jordan_pond_house,visited_other_trails,weather
2026-06-18T12:59:56,2026-06-18T15:33:23,153,true,2,false,false,false,On and Off Rain
2026-06-18T08:28:00,2026-06-18T11:55:17,207,true,2,false,false,false,On and Off Rain
2026-06-18T15:14:50,2026-06-18T15:18:02,3,true,2,false,false,false,On and Off Rain
2026-06-18T08:57:57,2026-06-18T11:03:20,125,true,2,false,false,false,On and Off Rain
2026-06-18T12:21:17,2026-06-18T13:53:00,91,true,2,false,false,false,On and Off Rain
2026-06-18T08:59:14,2026-06-18T11:55:26,176,true,2,false,false,false,On and Off Rain
2026-06-18T13:13:25,2026-06-18T13:30:41,17,true,2,false,false,false,On and Off Rain
2026-06-18T08:59:51,2026-06-18T09:30:00,30,true,2,false,false,false,On and Off Rain
2026-06-18T10:09:38,2026-06-18T10:17:15,7,false,1,false,false,false,On and Off Rain
2026-06-18T10:30:41,2026-06-18T12:07:41,97,true,2,false,false,false,On and Off Rain
2026-06-18T13:50:54,2026-06-18T15:40:06,109,true,2,false,false,false,On and Off Rain
2026-06-18T09:00:38,2026-06-18T12:41:01,220,true,1,false,false,false,On and Off Rain
2026-06-18T13:06:17,2026-06-18T13:09:00,2,true,2,false,false,false,On and Off Rain
2026-06-18T13:18:04,2026-06-18T13:36:36,18,true,2,false,false,false,On and Off Rain
2026-06-18T09:06:38,2026-06-18T11:19:41,133,true,2,false,false,false,On and Off Rain
2026-06-18T12:08:45,2026-06-18T12:42:59,34,true,3,false,false,false,On and Off Rain
2026-06-18T13:02:50,2026-06-18T13:37:05,34,true,3,false,false,false,On and Off Rain
2026-06-18T09:06:57,2026-06-18T11:07:37,120,true,4,false,false,false,On and Off Rain
2026-06-18T12:24:36,2026-06-18T15:23:31,178,true,4,false,false,false,On and Off Rain
2026-06-18T09:07:16,2026-06-18T11:58:40,171,true,2,false,false,false,On and Off Rain
2026-06-18T12:32:33,2026-06-18T13:18:00,45,true,2,false,false,false,On and Off Rain
2026-06-18T09:08:34,2026-06-18T11:24:24,135,true,2,false,false,false,On and Off Rain
2026-06-18T11:49:03,2026-06-18T14:09:39,140,true,3,false,false,false,On and Off Rain
2026-06-18T09:09:39,2026-06-18T11:54:33,164,true,2,false,false,false,On and Off Rain
2026-06-18T13:14:19,2026-06-18T15:27:47,133,true,2,false,false,false,On and Off Rain
2026-06-18T09:11:48,2026-06-18T12:25:05,193,true,4,false,false,false,On and Off Rain
2026-06-18T08:56:16,2026-06-18T10:39:25,103,true,4,false,false,false,On and Off Rain
2026-06-18T10:56:38,2026-06-18T12:41:21,104,true,4,false,false,false,On and Off Rain
2026-06-18T14:37:24,2026-06-18T14:48:22,10,true,1,false,false,false,On and Off Rain
2026-06-18T08:55:00,2026-06-18T10:26:30,91,true,2,false,false,false,On and Off Rain
2026-06-18T10:35:56,2026-06-18T12:42:03,126,true,1,false,false,false,On and Off Rain
2026-06-18T13:05:06,2026-06-18T13:46:19,41,true,1,false,false,false,On and Off Rain
2026-06-18T14:34:44,2026-06-18T16:12:23,97,true,4,false,false,false,On and Off Rain
2026-06-18T08:57:10,2026-06-18T09:13:00,15,true,2,false,false,false,On and Off Rain
2026-06-18T09:29:35,2026-06-18T11:55:03,145,true,3,false,false,false,On and Off Rain
2026-06-18T13:13:43,2026-06-18T13:50:36,36,true,2,false,false,false,On and Off Rain
2026-06-18T14:19:05,2026-06-18T14:40:07,21,true,2,false,false,false,On and Off Rain
2026-06-18T08:57:35,2026-06-18T10:25:45,88,true,2,false,false,false,On and Off Rain
2026-06-18T10:38:00,2026-06-18T12:25:28,107,true,4,false,false,false,On and Off Rain
2026-06-18T08:50:00,2026-06-18T12:06:26,196,true,4,false,false,false,On and Off Rain
2026-06-18T12:27:16,2026-06-18T13:35:11,67,true,2,false,false,false,On and Off Rain
2026-06-18T08:49:00,2026-06-18T09:30:00,41,true,1,false,false,false,On and Off Rain
2026-06-18T10:09:52,2026-06-18T10:17:37,7,false,2,false,false,false,On and Off Rain
2026-06-18T10:30:11,2026-06-18T12:56:34,146,true,3,false,false,false,On and Off Rain
2026-06-18T14:18:50,2026-06-18T15:09:05,50,true,2,false,false,false,On and Off Rain
2026-06-18T16:00:11,2026-06-18T16:12:15,12,true,2,false,false,false,On and Off Rain
2026-06-18T08:49:00,2026-06-18T16:20:23,451,true,1,false,false,false,On and Off Rain
2026-06-18T08:48:00,2026-06-18T11:31:08,163,true,2,false,false,false,On and Off Rain
2026-06-18T11:45:21,2026-06-18T12:47:04,61,true,2,false,false,false,On and Off Rain
2026-06-18T14:07:28,2026-06-18T15:02:16,54,true,2,false,false,false,On and Off Rain
2026-06-18T08:48:00,2026-06-18T12:39:48,231,true,2,false,false,false,On and Off Rain
2026-06-18T08:47:00,2026-06-18T09:27:00,40,true,4,false,false,false,On and Off Rain
2026-06-18T09:38:08,2026-06-18T10:55:18,77,true,2,false,false,false,On and Off Rain
2026-06-18T11:35:12,2026-06-18T12:16:15,41,true,4,false,false,false,On and Off Rain
2026-06-18T12:56:57,2026-06-18T15:26:47,149,true,2,false,false,false,On and Off Rain
2026-06-18T08:45:00,2026-06-18T09:11:00,26,true,2,false,false,false,On and Off Rain
2026-06-18T09:46:30,2026-06-18T11:44:08,117,true,2,false,false,false,On and Off Rain
2026-06-18T11:57:13,2026-06-18T13:20:00,82,true,2,false,false,false,On and Off Rain
2026-06-18T08:44:00,2026-06-18T11:22:00,158,true,2,false,false,false,On and Off Rain
2026-06-18T11:42:37,2026-06-18T12:23:26,40,true,2,false,false,false,On and Off Rain
2026-06-18T13:33:16,2026-06-18T14:59:56,86,true,2,false,false,false,On and Off Rain
2026-06-18T15:51:15,2026-06-18T16:09:43,18,true,2,false,false,false,On and Off Rain
2026-06-18T08:44:00,2026-06-18T10:43:37,119,true,2,false,false,false,On and Off Rain
2026-06-18T11:31:57,2026-06-18T13:46:53,134,true,4,false,false,false,On and Off Rain
2026-06-18T14:33:54,2026-06-18T16:28:09,114,true,3,false,false,false,On and Off Rain
2026-06-18T08:43:00,2026-06-18T11:11:33,148,true,2,false,false,false,On and Off Rain
2026-06-18T12:02:12,2026-06-18T12:12:00,9,false,4,false,false,false,On and Off Rain
2026-06-18T13:52:42,2026-06-18T14:26:08,33,true,4,false,false,false,On and Off Rain
2026-06-18T08:43:00,2026-06-18T11:59:30,196,true,4,false,false,false,On and Off Rain
2026-06-18T12:35:17,2026-06-18T15:49:01,193,true,2,false,false,false,On and Off Rain
2026-06-18T08:42:00,2026-06-18T11:20:11,158,true,4,false,false,false,On and Off Rain
2026-06-18T12:09:50,2026-06-18T12:12:26,2,false,2,false,false,false,On and Off Rain
2026-06-18T12:54:03,2026-06-18T14:50:52,116,true,2,false,false,false,On and Off Rain
2026-06-18T08:42:00,2026-06-18T11:42:11,180,true,2,false,false,false,On and Off Rain
2026-06-18T12:12:57,2026-06-18T12:21:37,8,false,3,false,false,false,On and Off Rain
2026-06-18T08:42:00,2026-06-18T13:35:58,293,true,2,false,false,false,On and Off Rain
2026-06-18T08:36:00,2026-06-18T10:38:07,122,true,4,false,false,false,On and Off Rain
2026-06-18T10:54:09,2026-06-18T11:18:16,24,true,4,false,false,false,On and Off Rain
2026-06-18T12:12:33,2026-06-18T16:04:52,232,true,2,false,false,false,On and Off Rain
2026-06-18T08:35:00,2026-06-18T10:57:15,142,true,5,false,false,false,On and Off Rain
2026-06-18T13:11:09,2026-06-18T13:54:25,43,true,2,false,false,false,On and Off Rain
2026-06-18T08:35:00,2026-06-18T10:42:29,127,true,2,false,false,false,On and Off Rain
2026-06-18T11:30:53,2026-06-18T14:44:36,193,true,2,false,false,false,On and Off Rain
2026-06-18T08:55:00,2026-06-18T12:21:05,206,true,2,false,false,false,On and Off Rain
2026-06-18T09:11:57,2026-06-18T09:53:00,41,true,4,false,false,false,On and Off Rain
2026-06-18T10:42:15,2026-06-18T10:46:00,3,false,2,false,false,false,On and Off Rain
2026-06-18T11:39:35,2026-06-18T12:19:29,39,true,4,false,false,false,On and Off Rain
2026-06-18T09:12:16,2026-06-18T09:54:00,41,true,2,false,false,false,On and Off Rain
2026-06-18T10:41:42,2026-06-18T12:22:23,100,true,4,false,false,false,On and Off Rain
2026-06-18T09:12:33,2026-06-18T11:32:41,140,true,3,false,false,false,On and Off Rain
2026-06-18T11:45:55,2026-06-18T14:55:59,190,true,2,false,false,false,On and Off Rain
2026-06-18T15:51:58,2026-06-18T16:09:29,17,true,4,false,false,false,On and Off Rain
2026-06-18T09:14:24,2026-06-18T09:51:00,36,true,3,false,false,false,On and Off Rain
2026-06-18T10:44:33,2026-06-18T10:49:00,4,false,2,false,false,false,On and Off Rain
2026-06-18T11:39:58,2026-06-18T12:38:58,59,true,3,false,false,false,On and Off Rain
2026-06-18T15:19:37,2026-06-18T15:38:30,18,true,3,false,false,false,On and Off Rain
2026-06-18T09:14:41,2026-06-18T10:43:00,88,true,2,false,false,false,On and Off Rain
2026-06-18T11:30:14,2026-06-18T11:37:25,7,false,2,false,false,false,On and Off Rain
2026-06-18T15:19:07,2026-06-18T16:19:56,60,true,3,false,false,false,On and Off Rain
2026-06-18T09:15:13,2026-06-18T10:00:09,44,true,3,false,false,false,On and Off Rain
2026-06-18T10:09:16,2026-06-18T10:15:09,5,false,3,false,false,false,On and Off Rain
2026-06-18T10:18:20,2026-06-18T12:35:46,137,true,4,false,false,false,On and Off Rain
2026-06-18T13:08:10,2026-06-18T14:05:35,57,true,4,false,false,false,On and Off Rain
2026-06-18T11:41:10,2026-06-18T12:28:26,47,true,2,false,false,false,On and Off Rain
2026-06-18T09:15:52,2026-06-18T10:58:20,102,true,3,false,false,false,On and Off Rain
2026-06-18T09:16:11,2026-06-18T11:22:23,126,true,5,false,false,false,On and Off Rain
2026-06-18T11:50:41,2026-06-18T14:16:00,145,true,4,false,false,false,On and Off Rain
2026-06-18T09:16:40,2026-06-18T09:19:00,2,true,3,false,false,false,On and Off Rain
2026-06-18T10:10:21,2026-06-18T11:07:53,57,true,3,false,false,false,On and Off Rain
2026-06-18T09:16:59,2026-06-18T10:58:48,101,true,2,false,false,false,On and Off Rain
2026-06-18T12:20:05,2026-06-18T15:46:28,206,true,2,false,false,false,On and Off Rain
2026-06-18T09:17:11,2026-06-18T11:00:34,103,true,2,false,false,false,On and Off Rain
2026-06-18T12:20:35,2026-06-18T14:50:22,149,true,2,false,false,false,On and Off Rain
2026-06-18T09:17:36,2026-06-18T13:09:00,231,true,2,false,false,false,On and Off Rain
2026-06-18T13:22:52,2026-06-18T13:39:55,17,true,3,false,false,false,On and Off Rain
2026-06-18T13:42:20,2026-06-18T15:18:32,96,true,2,false,false,false,On and Off Rain
2026-06-18T09:18:09,2026-06-18T13:56:14,278,true,3,false,false,false,On and Off Rain
2026-06-18T09:19:34,2026-06-18T13:06:00,226,true,2,false,false,false,On and Off Rain
2026-06-18T13:28:56,2026-06-18T14:36:45,67,true,2,false,false,false,On and Off Rain
2026-06-18T09:23:02,2026-06-18T11:43:33,140,true,4,false,false,false,On and Off Rain
2026-06-18T15:27:57,2026-06-18T15:54:58,27,true,2,false,false,false,On and Off Rain
2026-06-18T09:24:22,2026-06-18T09:46:00,21,true,2,false,false,false,On and Off Rain
2026-06-18T10:47:11,2026-06-18T13:18:00,150,true,2,false,false,false,On and Off Rain
2026-06-18T09:24:35,2026-06-18T13:49:34,264,true,1,false,false,false,On and Off Rain
2026-06-18T14:22:15,2026-06-18T16:16:05,113,true,2,false,false,false,On and Off Rain
2026-06-18T09:26:08,2026-06-18T13:14:00,227,true,2,false,false,false,On and Off Rain
2026-06-18T13:20:13,2026-06-18T15:07:30,107,true,2,false,false,false,On and Off Rain
2026-06-18T09:28:09,2026-06-18T14:44:46,316,true,3,false,false,false,On and Off Rain
2026-06-18T09:28:33,2026-06-18T11:21:48,113,true,2,false,false,false,On and Off Rain
2026-06-18T12:16:05,2026-06-18T15:21:39,185,true,2,false,false,false,On and Off Rain
2026-06-18T09:28:59,2026-06-18T11:07:43,98,true,2,false,false,false,On and Off Rain
2026-06-18T09:29:24,2026-06-18T12:09:49,160,true,2,false,false,false,On and Off Rain
2026-06-18T13:41:32,2026-06-18T16:25:40,164,true,1,false,false,false,On and Off Rain
2026-06-18T09:29:49,2026-06-18T11:43:58,134,true,3,false,false,false,On and Off Rain
2026-06-18T11:57:38,2026-06-18T12:02:58,5,false,2,false,false,false,On and Off Rain
2026-06-18T12:38:58,2026-06-18T13:25:00,46,true,2,false,false,false,On and Off Rain
2026-06-18T09:30:12,2026-06-18T11:08:03,97,false,2,false,false,false,On and Off Rain
2026-06-18T11:59:35,2026-06-18T12:04:52,5,false,2,false,false,false,On and Off Rain
2026-06-18T12:41:24,2026-06-18T13:26:40,45,true,2,false,false,false,On and Off Rain
2026-06-18T09:32:12,2026-06-18T09:43:00,10,true,1,false,false,false,On and Off Rain
2026-06-18T10:47:46,2026-06-18T11:17:12,29,false,2,false,false,false,On and Off Rain
2026-06-18T12:12:11,2026-06-18T12:35:43,23,true,2,false,false,false,On and Off Rain
2026-06-18T15:22:24,2026-06-18T15:34:06,11,true,2,false,false,false,On and Off Rain
2026-06-18T09:32:39,2026-06-18T12:41:11,188,true,3,false,false,false,On and Off Rain
2026-06-18T14:39:26,2026-06-18T15:55:28,76,true,1,false,false,false,On and Off Rain
2026-06-18T09:15:28,2026-06-18T11:48:59,153,true,2,false,false,false,On and Off Rain
2026-06-18T09:15:56,2026-06-18T13:46:11,270,true,3,false,false,false,On and Off Rain
2026-06-18T14:36:10,2026-06-18T15:02:35,26,true,2,false,false,false,On and Off Rain
2026-06-18T09:32:51,2026-06-18T11:45:36,132,true,4,false,false,false,On and Off Rain
2026-06-18T11:54:18,2026-06-18T12:03:27,9,false,4,false,false,false,On and Off Rain
2026-06-18T12:39:19,2026-06-18T12:43:23,4,true,2,false,false,false,On and Off Rain
2026-06-18T13:02:17,2026-06-18T13:50:06,47,true,3,false,false,false,On and Off Rain
2026-06-18T14:21:40,2026-06-18T16:46:41,145,true,3,false,false,false,On and Off Rain
2026-06-18T09:36:22,2026-06-18T11:44:29,128,true,3,false,false,false,On and Off Rain
2026-06-18T09:36:36,2026-06-18T10:25:57,49,true,2,false,false,false,On and Off Rain
2026-06-18T10:37:10,2026-06-18T11:16:21,39,true,2,false,false,false,On and Off Rain
2026-06-18T12:11:30,2026-06-18T14:09:32,118,true,3,false,false,false,On and Off Rain
2026-06-18T09:36:55,2026-06-18T10:10:04,33,true,1,false,false,false,On and Off Rain
2026-06-18T10:19:08,2026-06-18T10:22:37,3,true,4,false,false,false,On and Off Rain
2026-06-18T11:26:45,2026-06-18T15:21:30,234,true,5,false,false,false,On and Off Rain
2026-06-18T09:38:07,2026-06-18T11:43:20,125,true,2,false,false,false,On and Off Rain
2026-06-18T14:49:51,2026-06-18T15:01:41,11,true,2,false,false,false,On and Off Rain
2026-06-18T09:41:24,2026-06-18T11:36:24,115,true,2,false,false,false,On and Off Rain
2026-06-18T12:13:26,2026-06-18T12:21:51,8,false,4,false,false,false,On and Off Rain
2026-06-18T12:58:05,2026-06-18T15:05:08,127,true,2,false,false,false,On and Off Rain
2026-06-18T09:41:59,2026-06-18T10:56:41,74,true,2,false,false,false,On and Off Rain
2026-06-18T13:11:23,2026-06-18T14:05:55,54,true,2,false,false,false,On and Off Rain
2026-06-18T09:42:15,2026-06-18T12:44:20,182,true,3,false,false,false,On and Off Rain
2026-06-18T13:02:03,2026-06-18T13:39:36,37,true,2,false,false,false,On and Off Rain
2026-06-18T13:47:31,2026-06-18T14:12:54,25,true,2,false,false,false,On and Off Rain
2026-06-18T09:43:27,2026-06-18T12:33:10,169,false,3,false,false,false,On and Off Rain
2026-06-18T15:22:51,2026-06-18T15:51:10,28,true,4,false,false,false,On and Off Rain
2026-06-18T09:44:22,2026-06-18T12:40:43,176,true,2,false,false,false,On and Off Rain
2026-06-18T14:41:27,2026-06-18T15:13:01,31,true,2,false,false,false,On and Off Rain
2026-06-18T15:56:52,2026-06-18T16:08:22,11,true,2,false,false,false,On and Off Rain
2026-06-18T16:02:00,2026-06-18T16:28:00,26,true,2,false,false,false,On and Off Rain
2026-06-18T09:45:48,2026-06-18T10:43:22,57,true,2,false,false,false,On and Off Rain
2026-06-18T09:45:59,2026-06-18T12:37:42,171,true,2,false,false,false,On and Off Rain
2026-06-18T15:20:03,2026-06-18T15:23:37,3,true,3,false,false,false,On and Off Rain
2026-06-18T15:32:28,2026-06-18T16:06:31,34,true,2,false,false,false,On and Off Rain
2026-06-18T09:46:18,2026-06-18T11:59:08,132,true,4,false,false,false,On and Off Rain
2026-06-18T12:34:59,2026-06-18T16:25:49,230,true,2,false,false,false,On and Off Rain
2026-06-18T09:46:35,2026-06-18T11:45:16,118,true,2,false,false,false,On and Off Rain
2026-06-18T11:57:58,2026-06-18T15:56:08,238,true,2,false,false,false,On and Off Rain
2026-06-18T09:47:15,2026-06-18T12:09:31,142,true,2,false,false,false,On and Off Rain
2026-06-18T12:50:59,2026-06-18T15:13:07,142,true,2,false,false,false,On and Off Rain
2026-06-18T09:47:26,2026-06-18T11:57:20,129,true,2,false,false,false,On and Off Rain
2026-06-18T13:11:46,2026-06-18T15:34:33,142,true,2,false,false,false,On and Off Rain
2026-06-18T09:49:01,2026-06-18T09:52:00,2,false,2,false,false,false,On and Off Rain
2026-06-18T10:44:11,2026-06-18T10:46:00,1,false,2,false,false,false,On and Off Rain
2026-06-18T11:41:26,2026-06-18T14:37:18,175,true,2,false,false,false,On and Off Rain
2026-06-18T09:56:48,2026-06-18T14:29:59,273,true,2,false,false,false,On and Off Rain
2026-06-18T10:12:48,2026-06-18T10:18:04,5,false,2,false,false,false,On and Off Rain
2026-06-18T10:28:36,2026-06-18T11:09:00,40,true,2,false,false,false,On and Off Rain
2026-06-18T11:20:11,2026-06-18T16:46:38,326,true,2,false,false,false,On and Off Rain
2026-06-18T09:57:01,2026-06-18T12:24:27,147,true,2,false,false,false,On and Off Rain
2026-06-18T10:07:29,2026-06-18T10:18:30,11,false,4,false,false,false,On and Off Rain
2026-06-18T10:25:22,2026-06-18T14:12:46,227,true,2,false,false,false,On and Off Rain
2026-06-18T10:12:28,2026-06-18T10:19:02,6,false,2,false,false,false,On and Off Rain
2026-06-18T10:26:53,2026-06-18T12:18:41,111,true,4,false,false,false,On and Off Rain
2026-06-18T09:48:59,2026-06-18T11:39:09,110,true,2,false,false,false,On and Off Rain
2026-06-18T14:52:38,2026-06-18T15:17:57,25,true,4,false,false,false,On and Off Rain
2026-06-18T15:34:21,2026-06-18T16:07:06,32,true,3,false,false,false,On and Off Rain
2026-06-18T09:49:20,2026-06-18T10:43:08,53,true,2,false,false,false,On and Off Rain
2026-06-18T11:31:18,2026-06-18T13:43:34,132,true,2,false,false,false,On and Off Rain
2026-06-18T09:49:45,2026-06-18T12:52:04,182,true,3,false,false,false,On and Off Rain
2026-06-18T13:00:21,2026-06-18T14:09:23,69,true,2,false,false,false,On and Off Rain
2026-06-18T09:51:15,2026-06-18T11:54:24,123,true,2,false,false,false,On and Off Rain
2026-06-18T13:14:36,2026-06-18T14:02:46,48,true,2,false,false,false,On and Off Rain
2026-06-18T09:51:36,2026-06-18T13:44:05,232,true,2,false,false,false,On and Off Rain
2026-06-18T09:53:19,2026-06-18T13:07:00,193,true,2,false,false,false,On and Off Rain
2026-06-18T13:24:06,2026-06-18T14:16:52,52,true,3,false,false,false,On and Off Rain
2026-06-18T15:12:41,2026-06-18T16:50:26,97,true,5,false,false,false,On and Off Rain
2026-06-18T09:54:13,2026-06-18T12:10:48,136,true,3,false,false,false,On and Off Rain
2026-06-18T13:39:47,2026-06-18T15:29:04,109,true,2,false,false,false,On and Off Rain
2026-06-18T09:54:49,2026-06-18T11:50:53,116,true,2,false,false,false,On and Off Rain
2026-06-18T09:55:22,2026-06-18T13:42:42,227,true,2,false,false,false,On and Off Rain
2026-06-18T09:55:44,2026-06-18T12:44:55,169,true,3,false,false,false,On and Off Rain
2026-06-18T14:49:27,2026-06-18T15:04:11,14,true,2,false,false,false,On and Off Rain
2026-06-18T09:56:12,2026-06-18T12:41:57,165,true,3,false,false,false,On and Off Rain
2026-06-18T13:06:06,2026-06-18T13:15:00,8,true,2,false,false,false,On and Off Rain
2026-06-18T10:02:28,2026-06-18T11:54:48,112,true,2,false,false,false,On and Off Rain
2026-06-18T13:14:05,2026-06-18T14:38:55,84,true,2,false,false,false,On and Off Rain
2026-06-18T10:04:26,2026-06-18T10:20:30,16,true,3,false,false,false,On and Off Rain
2026-06-18T10:22:58,2026-06-18T11:10:43,47,true,3,false,false,false,On and Off Rain
2026-06-18T11:59:50,2026-06-18T14:03:22,123,true,2,false,false,false,On and Off Rain
2026-06-18T10:04:38,2026-06-18T10:52:49,48,true,2,false,false,false,On and Off Rain
2026-06-18T11:38:22,2026-06-18T13:14:00,95,true,2,false,false,false,On and Off Rain
2026-06-18T10:04:54,2026-06-18T12:49:43,164,true,3,false,false,false,On and Off Rain
2026-06-18T14:13:05,2026-06-18T15:00:19,47,true,2,false,false,false,On and Off Rain
2026-06-18T10:05:10,2026-06-18T12:46:43,161,true,2,false,false,false,On and Off Rain
2026-06-18T13:01:25,2026-06-18T13:07:00,5,true,2,false,false,false,On and Off Rain
2026-06-18T13:28:20,2026-06-18T16:03:56,155,true,2,false,false,false,On and Off Rain
2026-06-18T10:05:24,2026-06-18T11:45:47,100,true,2,false,false,false,On and Off Rain
2026-06-18T11:52:38,2026-06-18T12:05:42,13,false,4,false,false,false,On and Off Rain
2026-06-18T12:29:52,2026-06-18T14:49:11,139,true,2,false,false,false,On and Off Rain
2026-06-18T10:05:45,2026-06-18T12:11:13,125,true,2,false,false,false,On and Off Rain
2026-06-18T13:38:21,2026-06-18T16:06:55,148,true,2,false,false,false,On and Off Rain
2026-06-18T10:06:18,2026-06-18T12:15:30,129,true,2,false,false,false,On and Off Rain
2026-06-18T10:07:00,2026-06-18T12:36:34,149,true,2,false,false,false,On and Off Rain
2026-06-18T15:22:02,2026-06-18T15:33:56,11,true,2,false,false,false,On and Off Rain
2026-06-18T09:57:31,2026-06-18T10:42:19,44,true,2,false,false,false,On and Off Rain
2026-06-18T11:30:32,2026-06-18T11:37:41,7,false,2,false,false,false,On and Off Rain
2026-06-18T14:50:17,2026-06-18T15:17:14,26,true,5,false,false,false,On and Off Rain
2026-06-18T15:36:14,2026-06-18T16:05:34,29,true,2,false,false,false,On and Off Rain
2026-06-18T09:58:56,2026-06-18T12:10:56,132,false,4,false,false,false,On and Off Rain
2026-06-18T12:52:31,2026-06-18T13:58:52,66,true,2,false,false,false,On and Off Rain
2026-06-18T09:59:46,2026-06-18T12:55:14,175,true,3,false,false,false,On and Off Rain
2026-06-18T14:04:44,2026-06-18T15:00:43,55,true,2,false,false,false,On and Off Rain
2026-06-18T10:00:23,2026-06-18T13:17:00,196,true,2,false,false,false,On and Off Rain
2026-06-18T10:01:24,2026-06-18T10:31:38,30,true,2,false,false,false,On and Off Rain
2026-06-18T10:35:01,2026-06-18T14:56:36,261,true,2,false,false,false,On and Off Rain
2026-06-18T10:01:45,2026-06-18T12:00:35,118,true,4,false,false,false,On and Off Rain
2026-06-18T12:36:40,2026-06-18T12:52:25,15,true,2,false,false,false,On and Off Rain
2026-06-18T14:14:15,2026-06-18T15:53:06,98,true,2,false,false,false,On and Off Rain
2026-06-18T10:13:18,2026-06-18T10:17:32,4,false,2,false,false,false,On and Off Rain
2026-06-18T10:30:27,2026-06-18T13:28:36,178,true,3,false,false,false,On and Off Rain
2026-06-18T10:13:56,2026-06-18T10:18:20,4,false,2,false,false,false,On and Off Rain
2026-06-18T10:27:55,2026-06-18T13:55:44,207,true,2,false,false,false,On and Off Rain
2026-06-18T10:14:14,2026-06-18T14:54:42,280,true,2,false,false,false,On and Off Rain
2026-06-18T10:14:48,2026-06-18T10:24:32,9,false,2,false,false,false,On and Off Rain
2026-06-18T10:30:59,2026-06-18T10:35:08,4,false,2,false,false,false,On and Off Rain
2026-06-18T11:38:44,2026-06-18T13:08:00,89,true,2,false,false,false,On and Off Rain
2026-06-18T13:23:17,2026-06-18T15:50:02,146,true,2,false,false,false,On and Off Rain
2026-06-18T10:14:59,2026-06-18T10:20:03,5,false,2,false,false,false,On and Off Rain
2026-06-18T10:24:36,2026-06-18T10:39:54,15,false,1,false,false,false,On and Off Rain
2026-06-18T10:57:23,2026-06-18T14:17:33,200,true,5,false,false,false,On and Off Rain
2026-06-18T10:15:20,2026-06-18T11:11:19,55,true,2,false,false,false,On and Off Rain
2026-06-18T12:00:10,2026-06-18T13:42:58,102,true,2,false,false,false,On and Off Rain
2026-06-18T10:24:13,2026-06-18T11:46:03,81,true,2,false,false,false,On and Off Rain
2026-06-18T11:53:17,2026-06-18T14:28:59,155,true,1,false,false,false,On and Off Rain
2026-06-18T10:16:39,2026-06-18T10:26:48,10,false,2,false,false,false,On and Off Rain
2026-06-18T10:29:18,2026-06-18T11:32:00,62,true,3,false,false,false,On and Off Rain
2026-06-18T11:40:17,2026-06-18T12:20:04,39,true,4,false,false,false,On and Off Rain
2026-06-18T10:17:43,2026-06-18T10:22:09,4,false,2,false,false,false,On and Off Rain
2026-06-18T11:29:40,2026-06-18T11:33:00,3,true,2,false,false,false,On and Off Rain
2026-06-18T12:05:05,2026-06-18T12:07:40,2,false,2,false,false,false,On and Off Rain
2026-06-18T12:34:46,2026-06-18T15:07:48,153,true,2,false,false,false,On and Off Rain
2026-06-18T10:16:03,2026-06-18T10:19:39,3,false,3,false,false,false,On and Off Rain
2026-06-18T10:24:59,2026-06-18T11:52:02,87,true,2,false,false,false,On and Off Rain
2026-06-18T11:06:53,2026-06-18T12:20:47,73,true,4,false,false,false,On and Off Rain
2026-06-18T10:05:30,2026-06-18T10:27:08,21,true,3,false,false,false,On and Off Rain
2026-06-18T10:33:02,2026-06-18T12:45:18,132,true,2,false,false,false,On and Off Rain
2026-06-18T10:06:04,2026-06-18T11:49:18,103,true,5,false,false,false,On and Off Rain
2026-06-18T10:06:34,2026-06-18T13:06:00,179,true,2,false,false,false,On and Off Rain
2026-06-18T15:15:47,2026-06-18T15:55:51,40,true,3,false,false,false,On and Off Rain
2026-06-18T10:07:12,2026-06-18T12:23:54,136,true,2,false,false,false,On and Off Rain
2026-06-18T13:36:20,2026-06-18T14:13:51,37,true,2,false,false,false,On and Off Rain
2026-06-18T10:19:29,2026-06-18T12:12:39,113,true,2,false,false,false,On and Off Rain
2026-06-18T13:52:16,2026-06-18T14:11:49,19,true,3,false,false,false,On and Off Rain
2026-06-18T11:24:38,2026-06-18T11:32:00,7,false,2,false,false,false,On and Off Rain
2026-06-18T12:07:22,2026-06-18T15:21:03,193,true,3,false,false,false,On and Off Rain
2026-06-18T10:53:06,2026-06-18T11:16:56,23,false,2,false,false,false,On and Off Rain
2026-06-18T12:10:38,2026-06-18T12:46:20,35,true,1,false,false,false,On and Off Rain
2026-06-18T14:10:14,2026-06-18T15:35:32,85,true,4,false,false,false,On and Off Rain
2026-06-18T10:19:43,2026-06-18T13:48:19,208,true,4,false,false,false,On and Off Rain
2026-06-18T14:29:47,2026-06-18T15:10:59,41,true,2,false,false,false,On and Off Rain
2026-06-18T10:20:05,2026-06-18T10:31:17,11,true,2,false,false,false,On and Off Rain
2026-06-18T10:59:01,2026-06-18T11:06:56,7,false,2,false,false,false,On and Off Rain
2026-06-18T12:24:53,2026-06-18T13:02:00,37,true,2,false,false,false,On and Off Rain
2026-06-18T11:07:32,2026-06-18T15:02:04,234,true,2,false,false,false,On and Off Rain
2026-06-18T11:08:00,2026-06-18T13:19:00,131,true,4,false,false,false,On and Off Rain
2026-06-18T11:08:26,2026-06-18T14:21:21,192,true,2,false,false,false,On and Off Rain
